Stock,Date,Adj Close
S&P500,7/1/1996,639.950012
S&P500,8/1/1996,651.98999
S&P500,9/1/1996,687.330017
S&P500,10/1/1996,705.27002
S&P500,11/1/1996,757.02002
S&P500,12/1/1996,740.73999
S&P500,1/1/1997,786.159973
S&P500,2/1/1997,790.820007
S&P500,3/1/1997,757.119995
S&P500,4/1/1997,801.340027
S&P500,5/1/1997,848.280029
S&P500,6/1/1997,885.140015
S&P500,7/1/1997,954.309998
S&P500,8/1/1997,899.469971
S&P500,9/1/1997,947.280029
S&P500,10/1/1997,914.619995
S&P500,11/1/1997,955.400024
S&P500,12/1/1997,970.429993
S&P500,1/1/1998,980.280029
S&P500,2/1/1998,1049.339966
S&P500,3/1/1998,1101.75
S&P500,4/1/1998,1111.75
S&P500,5/1/1998,1090.819946
S&P500,6/1/1998,1133.839966
S&P500,7/1/1998,1120.670044
S&P500,8/1/1998,957.280029
S&P500,9/1/1998,1017.01001
S&P500,10/1/1998,1098.670044
S&P500,11/1/1998,1163.630005
S&P500,12/1/1998,1229.22998
S&P500,1/1/1999,1279.640015
S&P500,2/1/1999,1238.329956
S&P500,3/1/1999,1286.369995
S&P500,4/1/1999,1335.180054
S&P500,5/1/1999,1301.839966
S&P500,6/1/1999,1372.709961
S&P500,7/1/1999,1328.719971
S&P500,8/1/1999,1320.410034
S&P500,9/1/1999,1282.709961
S&P500,10/1/1999,1362.930054
S&P500,11/1/1999,1388.910034
S&P500,12/1/1999,1469.25
S&P500,1/1/2000,1394.459961
S&P500,2/1/2000,1366.420044
S&P500,3/1/2000,1498.579956
S&P500,4/1/2000,1452.430054
S&P500,5/1/2000,1420.599976
S&P500,6/1/2000,1454.599976
S&P500,7/1/2000,1430.829956
S&P500,8/1/2000,1517.680054
S&P500,9/1/2000,1436.51001
S&P500,10/1/2000,1429.400024
S&P500,11/1/2000,1314.949951
S&P500,12/1/2000,1320.280029
S&P500,1/1/2001,1366.01001
S&P500,2/1/2001,1239.939941
S&P500,3/1/2001,1160.329956
S&P500,4/1/2001,1249.459961
S&P500,5/1/2001,1255.819946
S&P500,6/1/2001,1224.380005
S&P500,7/1/2001,1211.22998
S&P500,8/1/2001,1133.579956
S&P500,9/1/2001,1040.939941
S&P500,10/1/2001,1059.780029
S&P500,11/1/2001,1139.449951
S&P500,12/1/2001,1148.079956
S&P500,1/1/2002,1130.199951
S&P500,2/1/2002,1106.72998
S&P500,3/1/2002,1147.390015
S&P500,4/1/2002,1076.920044
S&P500,5/1/2002,1067.140015
S&P500,6/1/2002,989.820007
S&P500,7/1/2002,911.619995
S&P500,8/1/2002,916.070007
S&P500,9/1/2002,815.280029
S&P500,10/1/2002,885.76001
S&P500,11/1/2002,936.309998
S&P500,12/1/2002,879.820007
S&P500,1/1/2003,855.700012
S&P500,2/1/2003,841.150024
S&P500,3/1/2003,848.179993
S&P500,4/1/2003,916.919983
S&P500,5/1/2003,963.590027
S&P500,6/1/2003,974.5
S&P500,7/1/2003,990.309998
S&P500,8/1/2003,1008.01001
S&P500,9/1/2003,995.969971
S&P500,10/1/2003,1050.709961
S&P500,11/1/2003,1058.199951
S&P500,12/1/2003,1111.920044
S&P500,1/1/2004,1131.130005
S&P500,2/1/2004,1144.939941
S&P500,3/1/2004,1126.209961
S&P500,4/1/2004,1107.300049
S&P500,5/1/2004,1120.680054
S&P500,6/1/2004,1140.839966
S&P500,7/1/2004,1101.719971
S&P500,8/1/2004,1104.23999
S&P500,9/1/2004,1114.579956
S&P500,10/1/2004,1130.199951
S&P500,11/1/2004,1173.819946
S&P500,12/1/2004,1211.920044
S&P500,1/1/2005,1181.27002
S&P500,2/1/2005,1203.599976
S&P500,3/1/2005,1180.589966
S&P500,4/1/2005,1156.849976
S&P500,5/1/2005,1191.5
S&P500,6/1/2005,1191.329956
S&P500,7/1/2005,1234.180054
S&P500,8/1/2005,1220.329956
S&P500,9/1/2005,1228.810059
S&P500,10/1/2005,1207.01001
S&P500,11/1/2005,1249.47998
S&P500,12/1/2005,1248.290039
S&P500,1/1/2006,1280.079956
S&P500,2/1/2006,1280.660034
S&P500,3/1/2006,1294.869995
S&P500,4/1/2006,1310.609985
S&P500,5/1/2006,1270.089966
S&P500,6/1/2006,1270.199951
S&P500,7/1/2006,1276.660034
S&P500,8/1/2006,1303.819946
S&P500,9/1/2006,1335.849976
S&P500,10/1/2006,1377.939941
S&P500,11/1/2006,1400.630005
S&P500,12/1/2006,1418.300049
S&P500,1/1/2007,1438.23999
S&P500,2/1/2007,1406.819946
S&P500,3/1/2007,1420.859985
S&P500,4/1/2007,1482.369995
S&P500,5/1/2007,1530.619995
S&P500,6/1/2007,1503.349976
S&P500,7/1/2007,1455.27002
S&P500,8/1/2007,1473.98999
S&P500,9/1/2007,1526.75
S&P500,10/1/2007,1549.380005
S&P500,11/1/2007,1481.140015
S&P500,12/1/2007,1468.359985
S&P500,1/1/2008,1378.550049
S&P500,2/1/2008,1330.630005
S&P500,3/1/2008,1322.699951
S&P500,4/1/2008,1385.589966
S&P500,5/1/2008,1400.380005
S&P500,6/1/2008,1280
S&P500,7/1/2008,1267.380005
S&P500,8/1/2008,1282.829956
S&P500,9/1/2008,1166.359985
S&P500,10/1/2008,968.75
S&P500,11/1/2008,896.23999
S&P500,12/1/2008,903.25
S&P500,1/1/2009,825.880005
S&P500,2/1/2009,735.090027
S&P500,3/1/2009,797.869995
S&P500,4/1/2009,872.809998
S&P500,5/1/2009,919.140015
S&P500,6/1/2009,919.320007
S&P500,7/1/2009,987.47998
S&P500,8/1/2009,1020.619995
S&P500,9/1/2009,1057.079956
S&P500,10/1/2009,1036.189941
S&P500,11/1/2009,1095.630005
S&P500,12/1/2009,1115.099976
S&P500,1/1/2010,1073.869995
S&P500,2/1/2010,1104.48999
S&P500,3/1/2010,1169.430054
S&P500,4/1/2010,1186.689941
S&P500,5/1/2010,1089.410034
S&P500,6/1/2010,1030.709961
S&P500,7/1/2010,1101.599976
S&P500,8/1/2010,1049.329956
S&P500,9/1/2010,1141.199951
S&P500,10/1/2010,1183.26001
S&P500,11/1/2010,1180.550049
S&P500,12/1/2010,1257.640015
S&P500,1/1/2011,1286.119995
S&P500,2/1/2011,1327.219971
S&P500,3/1/2011,1325.829956
S&P500,4/1/2011,1363.609985
S&P500,5/1/2011,1345.199951
S&P500,6/1/2011,1320.640015
S&P500,7/1/2011,1292.280029
S&P500,8/1/2011,1218.890015
S&P500,9/1/2011,1131.420044
S&P500,10/1/2011,1253.300049
S&P500,11/1/2011,1246.959961
S&P500,12/1/2011,1257.599976
S&P500,1/1/2012,1312.410034
S&P500,2/1/2012,1365.680054
S&P500,3/1/2012,1408.469971
S&P500,4/1/2012,1397.910034
S&P500,5/1/2012,1310.329956
S&P500,6/1/2012,1362.160034
S&P500,7/1/2012,1379.319946
S&P500,8/1/2012,1406.579956
S&P500,9/1/2012,1440.670044
S&P500,10/1/2012,1412.160034
S&P500,11/1/2012,1416.180054
S&P500,12/1/2012,1426.189941
S&P500,1/1/2013,1498.109985
S&P500,2/1/2013,1514.680054
S&P500,3/1/2013,1569.189941
S&P500,4/1/2013,1597.569946
S&P500,5/1/2013,1630.73999
S&P500,6/1/2013,1606.280029
S&P500,7/1/2013,1685.72998
S&P500,8/1/2013,1632.969971
S&P500,9/1/2013,1681.550049
S&P500,10/1/2013,1756.540039
S&P500,11/1/2013,1805.810059
S&P500,12/1/2013,1848.359985
S&P500,1/1/2014,1782.589966
S&P500,2/1/2014,1859.449951
S&P500,3/1/2014,1872.339966
S&P500,4/1/2014,1883.949951
S&P500,5/1/2014,1923.569946
S&P500,6/1/2014,1960.22998
S&P500,7/1/2014,1930.670044
S&P500,8/1/2014,2003.369995
S&P500,9/1/2014,1972.290039
S&P500,10/1/2014,2018.050049
S&P500,11/1/2014,2067.560059
S&P500,12/1/2014,2058.899902
S&P500,1/1/2015,1994.98999
S&P500,2/1/2015,2104.5
S&P500,3/1/2015,2067.889893
S&P500,4/1/2015,2085.51001
S&P500,5/1/2015,2107.389893
S&P500,6/1/2015,2063.110107
S&P500,7/1/2015,2103.840088
S&P500,8/1/2015,1972.180054
S&P500,9/1/2015,1920.030029
S&P500,10/1/2015,2079.360107
S&P500,11/1/2015,2080.409912
S&P500,12/1/2015,2043.939941
S&P500,1/1/2016,1940.23999
S&P500,2/1/2016,1932.22998
S&P500,3/1/2016,2059.73999
S&P500,4/1/2016,2065.300049
S&P500,5/1/2016,2096.949951
S&P500,6/1/2016,2098.860107
S&P500,7/1/2016,2173.600098
S&P500,8/1/2016,2170.949951
S&P500,9/1/2016,2168.27002
S&P500,10/1/2016,2126.149902
S&P500,11/1/2016,2198.810059
S&P500,12/1/2016,2238.830078
S&P500,1/1/2017,2278.870117
S&P500,2/1/2017,2363.639893
S&P500,3/1/2017,2362.719971
S&P500,4/1/2017,2384.199951
S&P500,5/1/2017,2411.800049
S&P500,6/1/2017,2423.409912
S&P500,7/1/2017,2470.300049
S&P500,8/1/2017,2471.649902
S&P500,9/1/2017,2519.360107
S&P500,10/1/2017,2575.26001
S&P500,11/1/2017,2584.840088
S&P500,12/1/2017,2673.610107
S&P500,1/1/2018,2823.810059
S&P500,2/1/2018,2713.830078
S&P500,3/1/2018,2640.870117
S&P500,4/1/2018,2648.050049
S&P500,5/1/2018,2705.27002
S&P500,6/1/2018,2718.370117
S&P500,7/1/2018,2816.290039
S&P500,8/1/2018,2901.52002
S&P500,9/1/2018,2913.97998
S&P500,10/1/2018,2711.73999
S&P500,11/1/2018,2760.169922
S&P500,12/1/2018,2506.850098
S&P500,1/1/2019,2704.100098
S&P500,2/1/2019,2784.48999
S&P500,3/1/2019,2834.399902
S&P500,4/1/2019,2945.830078
S&P500,5/1/2019,2752.060059
S&P500,6/1/2019,2941.76001
S&P500,7/1/2019,2980.379883
S&P500,8/1/2019,2926.459961
S&P500,9/1/2019,2976.73999
S&P500,10/1/2019,3037.560059
S&P500,11/1/2019,3140.97998
S&P500,12/1/2019,3230.780029
S&P500,1/1/2020,3225.52002
S&P500,2/1/2020,2954.219971
S&P500,3/1/2020,2584.590088
S&P500,4/1/2020,2663.679932
