Stock,Date,Adj Close
Nasdaq,9/7/1971,110.529999
Nasdaq,9/8/1971,110.580002
Nasdaq,9/9/1971,110.550003
Nasdaq,9/10/1971,110.419998
Nasdaq,9/13/1971,110.220001
Nasdaq,9/14/1971,109.769997
Nasdaq,9/15/1971,109.790001
Nasdaq,9/16/1971,109.779999
Nasdaq,9/17/1971,110.099998
Nasdaq,9/20/1971,109.989998
Nasdaq,9/21/1971,109.82
Nasdaq,9/22/1971,108.989998
Nasdaq,9/23/1971,108.800003
Nasdaq,9/24/1971,108.879997
Nasdaq,9/27/1971,108.18
Nasdaq,9/28/1971,108.379997
Nasdaq,9/29/1971,108.599998
Nasdaq,9/30/1971,109.029999
Nasdaq,10/1/1971,109.580002
Nasdaq,10/4/1971,109.959999
Nasdaq,10/5/1971,109.989998
Nasdaq,10/6/1971,110.68
Nasdaq,10/7/1971,110.980003
Nasdaq,10/8/1971,110.739998
Nasdaq,10/11/1971,110.709999
Nasdaq,10/12/1971,110.910004
Nasdaq,10/13/1971,110.690002
Nasdaq,10/14/1971,109.870003
Nasdaq,10/15/1971,109.599998
Nasdaq,10/18/1971,109.059998
Nasdaq,10/19/1971,107.989998
Nasdaq,10/20/1971,106.580002
Nasdaq,10/21/1971,106.610001
Nasdaq,10/22/1971,106.800003
Nasdaq,10/25/1971,106.290001
Nasdaq,10/26/1971,105.690002
Nasdaq,10/27/1971,104.279999
Nasdaq,10/28/1971,104.5
Nasdaq,10/29/1971,105.099998
Nasdaq,11/1/1971,103.690002
Nasdaq,11/2/1971,103.540001
Nasdaq,11/3/1971,105.010002
Nasdaq,11/4/1971,105.559998
Nasdaq,11/5/1971,105.459999
Nasdaq,11/8/1971,105.43
Nasdaq,11/9/1971,105.720001
Nasdaq,11/10/1971,104.860001
Nasdaq,11/11/1971,103.739998
Nasdaq,11/12/1971,103.910004
Nasdaq,11/15/1971,103.440002
Nasdaq,11/16/1971,103.709999
Nasdaq,11/17/1971,103.639999
Nasdaq,11/18/1971,103.440002
Nasdaq,11/19/1971,102.949997
Nasdaq,11/22/1971,101.790001
Nasdaq,11/23/1971,100.309998
Nasdaq,11/24/1971,100.400002
Nasdaq,11/26/1971,101.639999
Nasdaq,11/29/1971,103.080002
Nasdaq,11/30/1971,103.970001
Nasdaq,12/1/1971,105
Nasdaq,12/2/1971,106.150002
Nasdaq,12/3/1971,107.260002
Nasdaq,12/6/1971,106.919998
Nasdaq,12/7/1971,107.260002
Nasdaq,12/8/1971,107.709999
Nasdaq,12/9/1971,107.970001
Nasdaq,12/10/1971,108.809998
Nasdaq,12/13/1971,109.160004
Nasdaq,12/14/1971,109.07
Nasdaq,12/15/1971,109.449997
Nasdaq,12/16/1971,110.010002
Nasdaq,12/17/1971,110.519997
Nasdaq,12/20/1971,111.5
Nasdaq,12/21/1971,111.730003
Nasdaq,12/22/1971,111.970001
Nasdaq,12/23/1971,111.940002
Nasdaq,12/27/1971,111.699997
Nasdaq,12/28/1971,111.93
Nasdaq,12/29/1971,112.57
Nasdaq,12/30/1971,112.970001
Nasdaq,12/31/1971,114.120003
Nasdaq,1/3/1972,113.650002
Nasdaq,1/4/1972,113.93
Nasdaq,1/5/1972,114.830002
Nasdaq,1/6/1972,115.720001
Nasdaq,1/7/1972,116.050003
Nasdaq,1/10/1972,116.099998
Nasdaq,1/11/1972,116.639999
Nasdaq,1/12/1972,116.900002
Nasdaq,1/13/1972,116.419998
Nasdaq,1/14/1972,116.739998
Nasdaq,1/17/1972,116.93
Nasdaq,1/18/1972,117.660004
Nasdaq,1/19/1972,117.449997
Nasdaq,1/20/1972,117.32
Nasdaq,1/21/1972,117.209999
Nasdaq,1/24/1972,116.489998
Nasdaq,1/25/1972,116.300003
Nasdaq,1/26/1972,116.389999
Nasdaq,1/27/1972,117.370003
Nasdaq,1/28/1972,118.440002
Nasdaq,1/31/1972,118.870003
Nasdaq,2/1/1972,119.580002
Nasdaq,2/2/1972,120.470001
Nasdaq,2/3/1972,120.660004
Nasdaq,2/4/1972,121.239998
Nasdaq,2/7/1972,121.139999
Nasdaq,2/8/1972,121.349998
Nasdaq,2/9/1972,122.160004
Nasdaq,2/10/1972,122.709999
Nasdaq,2/11/1972,122.860001
Nasdaq,2/14/1972,122.260002
Nasdaq,2/15/1972,122.610001
Nasdaq,2/16/1972,123.349998
Nasdaq,2/17/1972,123.440002
Nasdaq,2/18/1972,123.400002
Nasdaq,2/22/1972,123.300003
Nasdaq,2/23/1972,123.610001
Nasdaq,2/24/1972,124
Nasdaq,2/25/1972,124.830002
Nasdaq,2/28/1972,124.940002
Nasdaq,2/29/1972,125.379997
Nasdaq,3/1/1972,126.290001
Nasdaq,3/2/1972,126.580002
Nasdaq,3/3/1972,127.190002
Nasdaq,3/6/1972,127.879997
Nasdaq,3/7/1972,127.830002
Nasdaq,3/8/1972,128.399994
Nasdaq,3/9/1972,128.850006
Nasdaq,3/10/1972,128.550003
Nasdaq,3/13/1972,127.339996
Nasdaq,3/14/1972,127.730003
Nasdaq,3/15/1972,128.139999
Nasdaq,3/16/1972,127.769997
Nasdaq,3/17/1972,128.009995
Nasdaq,3/20/1972,127.529999
Nasdaq,3/21/1972,125.730003
Nasdaq,3/22/1972,126.360001
Nasdaq,3/23/1972,127.379997
Nasdaq,3/24/1972,127.550003
Nasdaq,3/27/1972,127.559998
Nasdaq,3/28/1972,127.720001
Nasdaq,3/29/1972,127.529999
Nasdaq,3/30/1972,128.139999
Nasdaq,4/3/1972,128.059998
Nasdaq,4/4/1972,128.779999
Nasdaq,4/5/1972,130
Nasdaq,4/6/1972,130.919998
Nasdaq,4/7/1972,131.800003
Nasdaq,4/10/1972,131.759995
Nasdaq,4/11/1972,132.470001
Nasdaq,4/12/1972,133.169998
Nasdaq,4/13/1972,133.059998
Nasdaq,4/14/1972,133.880005
Nasdaq,4/17/1972,133.740005
Nasdaq,4/18/1972,134.100006
Nasdaq,4/19/1972,132.679993
Nasdaq,4/20/1972,132.860001
Nasdaq,4/21/1972,133.009995
Nasdaq,4/24/1972,131.899994
Nasdaq,4/25/1972,130.839996
Nasdaq,4/26/1972,130.919998
Nasdaq,4/27/1972,131.009995
Nasdaq,4/28/1972,131.330002
Nasdaq,5/1/1972,130.160004
Nasdaq,5/2/1972,129.339996
Nasdaq,5/3/1972,128.770004
Nasdaq,5/4/1972,128.919998
Nasdaq,5/5/1972,129.429993
Nasdaq,5/8/1972,128.619995
Nasdaq,5/9/1972,125.779999
Nasdaq,5/10/1972,126.769997
Nasdaq,5/11/1972,127.949997
Nasdaq,5/12/1972,129.440002
Nasdaq,5/15/1972,130.339996
Nasdaq,5/16/1972,130.360001
Nasdaq,5/17/1972,129.759995
Nasdaq,5/18/1972,130.820007
Nasdaq,5/19/1972,132.160004
Nasdaq,5/22/1972,132.380005
Nasdaq,5/23/1972,132.720001
Nasdaq,5/24/1972,133.470001
Nasdaq,5/25/1972,133.800003
Nasdaq,5/26/1972,133.949997
Nasdaq,5/30/1972,133.449997
Nasdaq,5/31/1972,132.529999
Nasdaq,6/1/1972,133.130005
Nasdaq,6/2/1972,133.520004
Nasdaq,6/5/1972,132.740005
Nasdaq,6/6/1972,132
Nasdaq,6/7/1972,131
Nasdaq,6/8/1972,131.070007
Nasdaq,6/9/1972,130.570007
Nasdaq,6/12/1972,130.380005
Nasdaq,6/13/1972,130.779999
Nasdaq,6/14/1972,131.449997
Nasdaq,6/15/1972,131.289993
Nasdaq,6/16/1972,131.279999
Nasdaq,6/19/1972,130.759995
Nasdaq,6/20/1972,131.070007
Nasdaq,6/21/1972,131.380005
Nasdaq,6/22/1972,130.789993
Nasdaq,6/23/1972,130.220001
Nasdaq,6/26/1972,129.309998
Nasdaq,6/27/1972,129.789993
Nasdaq,6/28/1972,129.580002
Nasdaq,6/29/1972,129.350006
Nasdaq,6/30/1972,130.080002
Nasdaq,7/3/1972,130.589996
Nasdaq,7/5/1972,131.279999
Nasdaq,7/6/1972,131.860001
Nasdaq,7/7/1972,131.5
Nasdaq,7/10/1972,130.850006
Nasdaq,7/11/1972,130.470001
Nasdaq,7/12/1972,130.110001
Nasdaq,7/13/1972,129.029999
Nasdaq,7/14/1972,129.380005
Nasdaq,7/17/1972,128.399994
Nasdaq,7/18/1972,127.540001
Nasdaq,7/19/1972,127.769997
Nasdaq,7/20/1972,127.089996
Nasdaq,7/21/1972,127.629997
Nasdaq,7/24/1972,128.770004
Nasdaq,7/25/1972,128.470001
Nasdaq,7/26/1972,128.649994
Nasdaq,7/27/1972,128.360001
Nasdaq,7/28/1972,128.149994
Nasdaq,7/31/1972,127.75
Nasdaq,8/1/1972,128.449997
Nasdaq,8/2/1972,129.389999
Nasdaq,8/3/1972,130.309998
Nasdaq,8/4/1972,130.940002
Nasdaq,8/7/1972,130.970001
Nasdaq,8/8/1972,130.610001
Nasdaq,8/9/1972,130.75
Nasdaq,8/10/1972,130.839996
Nasdaq,8/11/1972,131.679993
Nasdaq,8/14/1972,131.699997
Nasdaq,8/15/1972,131.479996
Nasdaq,8/16/1972,131.460007
Nasdaq,8/17/1972,130.889999
Nasdaq,8/18/1972,131.429993
Nasdaq,8/21/1972,131.289993
Nasdaq,8/22/1972,131.289993
Nasdaq,8/23/1972,131.100006
Nasdaq,8/24/1972,130.399994
Nasdaq,8/25/1972,130.309998
Nasdaq,8/28/1972,129.770004
Nasdaq,8/29/1972,129.440002
Nasdaq,8/30/1972,129.779999
Nasdaq,8/31/1972,129.949997
Nasdaq,9/1/1972,130.699997
Nasdaq,9/5/1972,130.330002
Nasdaq,9/6/1972,129.630005
Nasdaq,9/7/1972,129.210007
Nasdaq,9/8/1972,129.130005
Nasdaq,9/11/1972,128.259995
Nasdaq,9/12/1972,127.18
Nasdaq,9/13/1972,127.510002
Nasdaq,9/14/1972,127.580002
Nasdaq,9/15/1972,127.669998
Nasdaq,9/18/1972,127.610001
Nasdaq,9/19/1972,127.419998
Nasdaq,9/20/1972,127.510002
Nasdaq,9/21/1972,127.300003
Nasdaq,9/22/1972,127.459999
Nasdaq,9/25/1972,126.82
Nasdaq,9/26/1972,127.07
Nasdaq,9/27/1972,128.550003
Nasdaq,9/28/1972,129.130005
Nasdaq,9/29/1972,129.610001
Nasdaq,10/2/1972,129.300003
Nasdaq,10/3/1972,129.479996
Nasdaq,10/4/1972,129.289993
Nasdaq,10/5/1972,128.009995
Nasdaq,10/6/1972,128.130005
Nasdaq,10/9/1972,128.509995
Nasdaq,10/10/1972,129.020004
Nasdaq,10/11/1972,128.570007
Nasdaq,10/12/1972,127.870003
Nasdaq,10/13/1972,127.190002
Nasdaq,10/16/1972,125.870003
Nasdaq,10/17/1972,126.43
Nasdaq,10/18/1972,127.050003
Nasdaq,10/19/1972,126.910004
Nasdaq,10/20/1972,128
Nasdaq,10/23/1972,128.660004
Nasdaq,10/24/1972,128.910004
Nasdaq,10/25/1972,128.889999
Nasdaq,10/26/1972,129.369995
Nasdaq,10/27/1972,129.529999
Nasdaq,10/30/1972,129.460007
Nasdaq,10/31/1972,130.240005
Nasdaq,11/1/1972,131.589996
Nasdaq,11/2/1972,132.119995
Nasdaq,11/3/1972,133.339996
Nasdaq,11/6/1972,133.580002
Nasdaq,11/8/1972,133.059998
Nasdaq,11/9/1972,132.820007
Nasdaq,11/10/1972,133.119995
Nasdaq,11/13/1972,132.770004
Nasdaq,11/14/1972,132.899994
Nasdaq,11/15/1972,132.449997
Nasdaq,11/16/1972,132.619995
Nasdaq,11/17/1972,132.330002
Nasdaq,11/20/1972,132.119995
Nasdaq,11/21/1972,132.190002
Nasdaq,11/22/1972,132.490005
Nasdaq,11/24/1972,133.020004
Nasdaq,11/27/1972,132.570007
Nasdaq,11/28/1972,132.710007
Nasdaq,11/29/1972,132.729996
Nasdaq,11/30/1972,132.960007
Nasdaq,12/1/1972,133.940002
Nasdaq,12/4/1972,134.139999
Nasdaq,12/5/1972,134.279999
Nasdaq,12/6/1972,134.679993
Nasdaq,12/7/1972,135.059998
Nasdaq,12/8/1972,135.149994
Nasdaq,12/11/1972,134.830002
Nasdaq,12/12/1972,134.270004
Nasdaq,12/13/1972,133.660004
Nasdaq,12/14/1972,133.330002
Nasdaq,12/15/1972,133.529999
Nasdaq,12/18/1972,132.539993
Nasdaq,12/19/1972,132.389999
Nasdaq,12/20/1972,131.929993
Nasdaq,12/21/1972,131.080002
Nasdaq,12/22/1972,131.279999
Nasdaq,12/26/1972,131.179993
Nasdaq,12/27/1972,131.929993
Nasdaq,12/29/1972,133.729996
Nasdaq,1/2/1973,134.630005
Nasdaq,1/3/1973,135.380005
Nasdaq,1/4/1973,135.440002
Nasdaq,1/5/1973,135.910004
Nasdaq,1/8/1973,136.020004
Nasdaq,1/9/1973,135.990005
Nasdaq,1/10/1973,136.059998
Nasdaq,1/11/1973,136.839996
Nasdaq,1/12/1973,136.009995
Nasdaq,1/15/1973,134.600006
Nasdaq,1/16/1973,134.029999
Nasdaq,1/17/1973,134.070007
Nasdaq,1/18/1973,134.339996
Nasdaq,1/19/1973,133.869995
Nasdaq,1/22/1973,133.149994
Nasdaq,1/23/1973,132.440002
Nasdaq,1/24/1973,130.490005
Nasdaq,1/26/1973,129.759995
Nasdaq,1/29/1973,128.460007
Nasdaq,1/30/1973,128.220001
Nasdaq,1/31/1973,128.399994
Nasdaq,2/1/1973,126.940002
Nasdaq,2/2/1973,126.480003
Nasdaq,2/5/1973,126
Nasdaq,2/6/1973,126.269997
Nasdaq,2/7/1973,124.989998
Nasdaq,2/8/1973,123.970001
Nasdaq,2/9/1973,125.860001
Nasdaq,2/12/1973,126.879997
Nasdaq,2/13/1973,127.190002
Nasdaq,2/14/1973,125.419998
Nasdaq,2/15/1973,124.43
Nasdaq,2/16/1973,124.550003
Nasdaq,2/20/1973,125.010002
Nasdaq,2/21/1973,123.949997
Nasdaq,2/22/1973,123.68
Nasdaq,2/23/1973,122.339996
Nasdaq,2/26/1973,121.269997
Nasdaq,2/27/1973,119.800003
Nasdaq,2/28/1973,120.410004
Nasdaq,3/1/1973,119.529999
Nasdaq,3/2/1973,120.110001
Nasdaq,3/5/1973,120.550003
Nasdaq,3/6/1973,121.910004
Nasdaq,3/7/1973,122.279999
Nasdaq,3/8/1973,122.110001
Nasdaq,3/9/1973,121.989998
Nasdaq,3/12/1973,121.860001
Nasdaq,3/13/1973,122.089996
Nasdaq,3/14/1973,122.099998
Nasdaq,3/15/1973,121.599998
Nasdaq,3/16/1973,121.220001
Nasdaq,3/19/1973,119.940002
Nasdaq,3/20/1973,119.260002
Nasdaq,3/21/1973,117.889999
Nasdaq,3/22/1973,115.690002
Nasdaq,3/23/1973,115.470001
Nasdaq,3/26/1973,115.540001
Nasdaq,3/27/1973,116.889999
Nasdaq,3/28/1973,117.139999
Nasdaq,3/29/1973,118.190002
Nasdaq,3/30/1973,117.459999
Nasdaq,4/2/1973,115.790001
Nasdaq,4/3/1973,114.470001
Nasdaq,4/4/1973,112.889999
Nasdaq,4/5/1973,112.019997
Nasdaq,4/6/1973,113.269997
Nasdaq,4/9/1973,114.010002
Nasdaq,4/10/1973,114.809998
Nasdaq,4/11/1973,115.290001
Nasdaq,4/12/1973,115.589996
Nasdaq,4/13/1973,115.220001
Nasdaq,4/16/1973,114.550003
Nasdaq,4/17/1973,113.639999
Nasdaq,4/18/1973,113.709999
Nasdaq,4/19/1973,114.150002
Nasdaq,4/23/1973,113.019997
Nasdaq,4/24/1973,111.230003
Nasdaq,4/25/1973,109.370003
Nasdaq,4/26/1973,109.720001
Nasdaq,4/27/1973,108.400002
Nasdaq,4/30/1973,107.849998
Nasdaq,5/1/1973,107.959999
Nasdaq,5/2/1973,109.050003
Nasdaq,5/3/1973,109.809998
Nasdaq,5/4/1973,110.889999
Nasdaq,5/7/1973,110.480003
Nasdaq,5/8/1973,110.669998
Nasdaq,5/9/1973,110.540001
Nasdaq,5/10/1973,110.32
Nasdaq,5/11/1973,109.099998
Nasdaq,5/14/1973,106.459999
Nasdaq,5/15/1973,106.139999
Nasdaq,5/16/1973,106.099998
Nasdaq,5/17/1973,105.190002
Nasdaq,5/18/1973,102.889999
Nasdaq,5/21/1973,100.760002
Nasdaq,5/22/1973,101.589996
Nasdaq,5/23/1973,102.089996
Nasdaq,5/24/1973,104.269997
Nasdaq,5/25/1973,105.169998
Nasdaq,5/29/1973,104.849998
Nasdaq,5/30/1973,103.190002
Nasdaq,5/31/1973,102.639999
Nasdaq,6/1/1973,102.300003
Nasdaq,6/4/1973,100.769997
Nasdaq,6/5/1973,101.709999
Nasdaq,6/6/1973,101.699997
Nasdaq,6/7/1973,102.57
Nasdaq,6/8/1973,103.720001
Nasdaq,6/11/1973,103.040001
Nasdaq,6/12/1973,104.790001
Nasdaq,6/13/1973,104.330002
Nasdaq,6/14/1973,103.559998
Nasdaq,6/15/1973,102.260002
Nasdaq,6/18/1973,100.769997
Nasdaq,6/19/1973,100.959999
Nasdaq,6/20/1973,101.190002
Nasdaq,6/21/1973,100.400002
Nasdaq,6/22/1973,100.989998
Nasdaq,6/25/1973,99.43
Nasdaq,6/26/1973,99.959999
Nasdaq,6/27/1973,100.220001
Nasdaq,6/28/1973,101.160004
Nasdaq,6/29/1973,100.980003
Nasdaq,7/2/1973,100.150002
Nasdaq,7/3/1973,99.449997
Nasdaq,7/5/1973,99.389999
Nasdaq,7/6/1973,99.480003
Nasdaq,7/9/1973,100.010002
Nasdaq,7/10/1973,101.18
Nasdaq,7/11/1973,102.690002
Nasdaq,7/12/1973,103.169998
Nasdaq,7/13/1973,103.029999
Nasdaq,7/16/1973,103.970001
Nasdaq,7/17/1973,104.639999
Nasdaq,7/18/1973,105.769997
Nasdaq,7/19/1973,106.519997
Nasdaq,7/20/1973,107.68
Nasdaq,7/23/1973,107.75
Nasdaq,7/24/1973,108.290001
Nasdaq,7/25/1973,109.190002
Nasdaq,7/26/1973,109.169998
Nasdaq,7/27/1973,109.360001
Nasdaq,7/30/1973,108.879997
Nasdaq,7/31/1973,108.639999
Nasdaq,8/1/1973,107.129997
Nasdaq,8/2/1973,106.980003
Nasdaq,8/3/1973,106.82
Nasdaq,8/6/1973,107.209999
Nasdaq,8/7/1973,107.300003
Nasdaq,8/8/1973,106.129997
Nasdaq,8/9/1973,106.150002
Nasdaq,8/10/1973,105.32
Nasdaq,8/13/1973,104.349998
Nasdaq,8/14/1973,103.589996
Nasdaq,8/15/1973,103.349998
Nasdaq,8/16/1973,103.309998
Nasdaq,8/17/1973,103.709999
Nasdaq,8/20/1973,102.669998
Nasdaq,8/21/1973,102.120003
Nasdaq,8/22/1973,101.339996
Nasdaq,8/23/1973,102.529999
Nasdaq,8/24/1973,102.400002
Nasdaq,8/27/1973,102.910004
Nasdaq,8/28/1973,102.989998
Nasdaq,8/29/1973,103.790001
Nasdaq,8/30/1973,103.989998
Nasdaq,8/31/1973,104.870003
Nasdaq,9/4/1973,105.5
Nasdaq,9/5/1973,106.029999
Nasdaq,9/6/1973,106.360001
Nasdaq,9/7/1973,107.019997
Nasdaq,9/10/1973,106.25
Nasdaq,9/11/1973,105.769997
Nasdaq,9/12/1973,105.330002
Nasdaq,9/13/1973,105.599998
Nasdaq,9/14/1973,106.07
Nasdaq,9/17/1973,106.269997
Nasdaq,9/18/1973,106.300003
Nasdaq,9/19/1973,107.910004
Nasdaq,9/20/1973,108.760002
Nasdaq,9/21/1973,109.459999
Nasdaq,9/24/1973,109.690002
Nasdaq,9/25/1973,109.800003
Nasdaq,9/26/1973,110.620003
Nasdaq,9/27/1973,111.269997
Nasdaq,9/28/1973,111.199997
Nasdaq,10/1/1973,110.970001
Nasdaq,10/2/1973,111.760002
Nasdaq,10/3/1973,112.129997
Nasdaq,10/4/1973,111.510002
Nasdaq,10/5/1973,112.559998
Nasdaq,10/8/1973,113.169998
Nasdaq,10/9/1973,113.07
Nasdaq,10/10/1973,112.169998
Nasdaq,10/11/1973,113.559998
Nasdaq,10/12/1973,114.099998
Nasdaq,10/15/1973,113.129997
Nasdaq,10/16/1973,113.139999
Nasdaq,10/17/1973,112.660004
Nasdaq,10/18/1973,112.82
Nasdaq,10/19/1973,113.25
Nasdaq,10/22/1973,112.290001
Nasdaq,10/23/1973,111.809998
Nasdaq,10/24/1973,112.129997
Nasdaq,10/25/1973,112.309998
Nasdaq,10/26/1973,112.790001
Nasdaq,10/29/1973,112.089996
Nasdaq,10/30/1973,110.629997
Nasdaq,10/31/1973,110.169998
Nasdaq,11/1/1973,109.620003
Nasdaq,11/2/1973,108.93
Nasdaq,11/5/1973,107.209999
Nasdaq,11/6/1973,106.290001
Nasdaq,11/7/1973,106.720001
Nasdaq,11/8/1973,107.309998
Nasdaq,11/9/1973,105.769997
Nasdaq,11/12/1973,105.080002
Nasdaq,11/13/1973,104.739998
Nasdaq,11/14/1973,101.980003
Nasdaq,11/15/1973,101.629997
Nasdaq,11/16/1973,101.379997
Nasdaq,11/19/1973,99
Nasdaq,11/20/1973,96.580002
Nasdaq,11/21/1973,97.32
Nasdaq,11/23/1973,97.300003
Nasdaq,11/26/1973,94.129997
Nasdaq,11/27/1973,93.07
Nasdaq,11/28/1973,94.940002
Nasdaq,11/29/1973,94.620003
Nasdaq,11/30/1973,93.510002
Nasdaq,12/3/1973,91.970001
Nasdaq,12/4/1973,91.559998
Nasdaq,12/5/1973,89.730003
Nasdaq,12/6/1973,91.269997
Nasdaq,12/7/1973,92.32
Nasdaq,12/10/1973,93.540001
Nasdaq,12/11/1973,92.199997
Nasdaq,12/12/1973,90.809998
Nasdaq,12/13/1973,89.120003
Nasdaq,12/14/1973,89.629997
Nasdaq,12/17/1973,89.129997
Nasdaq,12/18/1973,90.559998
Nasdaq,12/19/1973,90.239998
Nasdaq,12/20/1973,90.269997
Nasdaq,12/21/1973,89.519997
Nasdaq,12/24/1973,88.669998
Nasdaq,12/26/1973,90.190002
Nasdaq,12/27/1973,91.25
Nasdaq,12/28/1973,91.68
Nasdaq,12/31/1973,92.190002
Nasdaq,1/2/1974,92.529999
Nasdaq,1/3/1974,94.18
Nasdaq,1/4/1974,94.099998
Nasdaq,1/7/1974,94.470001
Nasdaq,1/8/1974,94.019997
Nasdaq,1/9/1974,92.199997
Nasdaq,1/10/1974,91.419998
