Stock,Date,Adj Close
SP500,1940-05-01,9.27
SP500,1940-06-01,9.98
SP500,1940-07-01,10.29
SP500,1940-08-01,10.5
SP500,1940-09-01,10.66
SP500,1940-10-01,11.08
SP500,1940-11-01,10.57
SP500,1940-12-01,10.58
SP500,1941-01-01,10.07
SP500,1941-02-01,9.92
SP500,1941-03-01,9.96
SP500,1941-04-01,9.31
SP500,1941-05-01,9.38
SP500,1941-06-01,9.85
SP500,1941-07-01,10.39
SP500,1941-08-01,10.28
SP500,1941-09-01,10.2
SP500,1941-10-01,9.5
SP500,1941-11-01,9.12
SP500,1941-12-01,8.69
SP500,1942-01-01,8.85
SP500,1942-02-01,8.59
SP500,1942-03-01,8.01
SP500,1942-04-01,7.66
SP500,1942-05-01,8.15
SP500,1942-06-01,8.3
SP500,1942-07-01,8.56
SP500,1942-08-01,8.62
SP500,1942-09-01,8.85
SP500,1942-10-01,9.36
SP500,1942-11-01,9.29
SP500,1942-12-01,9.77
SP500,1943-01-01,10.44
SP500,1943-02-01,10.97
SP500,1943-03-01,11.58
SP500,1943-04-01,11.59
SP500,1943-05-01,12.05
SP500,1943-06-01,12.35
SP500,1943-07-01,11.85
SP500,1943-08-01,11.8
SP500,1943-09-01,12.08
SP500,1943-10-01,11.91
SP500,1943-11-01,11.02
SP500,1943-12-01,11.67
SP500,1944-01-01,11.85
SP500,1944-02-01,11.82
SP500,1944-03-01,12.02
SP500,1944-04-01,11.87
SP500,1944-05-01,12.35
SP500,1944-06-01,12.98
SP500,1944-07-01,12.71
SP500,1944-08-01,12.82
SP500,1944-09-01,12.74
SP500,1944-10-01,12.78
SP500,1944-11-01,12.83
SP500,1944-12-01,13.28
SP500,1945-01-01,13.47
SP500,1945-02-01,14.3
SP500,1945-03-01,13.61
SP500,1945-04-01,14.84
SP500,1945-05-01,15.01
SP500,1945-06-01,14.87
SP500,1945-07-01,14.66
SP500,1945-08-01,15.51
SP500,1945-09-01,16.049999
SP500,1945-10-01,16.65
SP500,1945-11-01,17.190001000000002
SP500,1945-12-01,17.360001
SP500,1946-01-01,18.57
SP500,1946-02-01,17.280001000000002
SP500,1946-03-01,18.040001
SP500,1946-04-01,18.76
SP500,1946-05-01,19.18
SP500,1946-06-01,18.43
SP500,1946-07-01,17.959999
SP500,1946-08-01,16.65
SP500,1946-09-01,14.96
SP500,1946-10-01,14.84
SP500,1946-11-01,14.68
SP500,1946-12-01,15.3
SP500,1947-01-01,15.66
SP500,1947-02-01,15.43
SP500,1947-03-01,15.17
SP500,1947-04-01,14.58
SP500,1947-05-01,14.45
SP500,1947-06-01,15.21
SP500,1947-07-01,15.76
SP500,1947-08-01,15.32
SP500,1947-09-01,15.11
SP500,1947-10-01,15.43
SP500,1947-11-01,14.98
SP500,1947-12-01,15.3
SP500,1948-01-01,14.68
SP500,1948-02-01,13.93
SP500,1948-03-01,15.08
SP500,1948-04-01,15.48
SP500,1948-05-01,16.690001000000002
SP500,1948-06-01,16.74
SP500,1948-07-01,15.85
SP500,1948-08-01,15.97
SP500,1948-09-01,15.49
SP500,1948-10-01,16.5
SP500,1948-11-01,14.75
SP500,1948-12-01,15.2
SP500,1949-01-01,15.22
SP500,1949-02-01,14.62
SP500,1949-03-01,15.06
SP500,1949-04-01,14.71
SP500,1949-05-01,14.19
SP500,1949-06-01,14.16
SP500,1949-07-01,15.04
SP500,1949-08-01,15.22
SP500,1949-09-01,15.58
SP500,1949-10-01,16.040001
SP500,1949-11-01,16.059998999999998
SP500,1949-12-01,16.790001
SP500,1950-01-01,17.049999
SP500,1950-02-01,17.219998999999998
SP500,1950-03-01,17.290001
SP500,1950-04-01,18.07
SP500,1950-05-01,18.780001000000002
SP500,1950-06-01,17.690001000000002
SP500,1950-07-01,17.84
SP500,1950-08-01,18.42
SP500,1950-09-01,19.450001
SP500,1950-10-01,19.530001000000002
SP500,1950-11-01,19.51
SP500,1950-12-01,20.41
SP500,1951-01-01,21.66
SP500,1951-02-01,21.799999
SP500,1951-03-01,21.4
SP500,1951-04-01,22.43
SP500,1951-05-01,21.52
SP500,1951-06-01,20.959999
SP500,1951-07-01,22.4
SP500,1951-08-01,23.280001000000002
SP500,1951-09-01,23.26
SP500,1951-10-01,22.940001000000002
SP500,1951-11-01,22.879998999999998
SP500,1951-12-01,23.77
SP500,1952-01-01,24.139999
SP500,1952-02-01,23.26
SP500,1952-03-01,24.370001000000002
SP500,1952-04-01,23.32
SP500,1952-05-01,23.860001
SP500,1952-06-01,24.959999
SP500,1952-07-01,25.4
SP500,1952-08-01,25.030001000000002
SP500,1952-09-01,24.540001
SP500,1952-10-01,24.52
SP500,1952-11-01,25.66
SP500,1952-12-01,26.57
SP500,1953-01-01,26.379998999999998
SP500,1953-02-01,25.9
SP500,1953-03-01,25.290001
SP500,1953-04-01,24.620001000000002
SP500,1953-05-01,24.540001
SP500,1953-06-01,24.139999
SP500,1953-07-01,24.75
SP500,1953-08-01,23.32
SP500,1953-09-01,23.35
SP500,1953-10-01,24.540001
SP500,1953-11-01,24.76
SP500,1953-12-01,24.809998999999998
SP500,1954-01-01,26.08
SP500,1954-02-01,26.15
SP500,1954-03-01,26.940001000000002
SP500,1954-04-01,28.26
SP500,1954-05-01,29.190001000000002
SP500,1954-06-01,29.209999
SP500,1954-07-01,30.879998999999998
SP500,1954-08-01,29.83
SP500,1954-09-01,32.310001
SP500,1954-10-01,31.68
SP500,1954-11-01,34.240002000000004
SP500,1954-12-01,35.98
SP500,1955-01-01,36.630001
SP500,1955-02-01,36.759997999999996
SP500,1955-03-01,36.580002
SP500,1955-04-01,37.959998999999996
SP500,1955-05-01,37.91
SP500,1955-06-01,41.029999
SP500,1955-07-01,43.52
SP500,1955-08-01,43.18
SP500,1955-09-01,43.669998
SP500,1955-10-01,42.34
SP500,1955-11-01,45.509997999999996
SP500,1955-12-01,45.48
SP500,1956-01-01,43.82
SP500,1956-02-01,45.34
SP500,1956-03-01,48.48
SP500,1956-04-01,48.380001
SP500,1956-05-01,45.200001
SP500,1956-06-01,46.970001
SP500,1956-07-01,49.389998999999996
SP500,1956-08-01,47.509997999999996
SP500,1956-09-01,45.349998
SP500,1956-10-01,45.580002
SP500,1956-11-01,45.080002
SP500,1956-12-01,46.669998
SP500,1957-01-01,44.720001
SP500,1957-02-01,43.259997999999996
SP500,1957-03-01,44.110001000000004
SP500,1957-04-01,45.740002000000004
SP500,1957-05-01,47.43
SP500,1957-06-01,47.369999
SP500,1957-07-01,47.91
SP500,1957-08-01,45.220001
SP500,1957-09-01,42.419998
SP500,1957-10-01,41.060001
SP500,1957-11-01,41.720001
SP500,1957-12-01,39.990002000000004
SP500,1958-01-01,41.700001
SP500,1958-02-01,40.84
SP500,1958-03-01,42.099998
SP500,1958-04-01,43.439999
SP500,1958-05-01,44.09
SP500,1958-06-01,45.240002000000004
SP500,1958-07-01,47.189999
SP500,1958-08-01,47.75
SP500,1958-09-01,50.060001
SP500,1958-10-01,51.330002
SP500,1958-11-01,52.48
SP500,1958-12-01,55.209998999999996
SP500,1959-01-01,55.450001
SP500,1959-02-01,55.41
SP500,1959-03-01,55.439999
SP500,1959-04-01,57.59
SP500,1959-05-01,58.68
SP500,1959-06-01,58.470001
SP500,1959-07-01,60.509997999999996
SP500,1959-08-01,59.599998
SP500,1959-09-01,56.880001
SP500,1959-10-01,57.52
SP500,1959-11-01,58.279999
SP500,1959-12-01,59.889998999999996
SP500,1960-01-01,55.610001000000004
SP500,1960-02-01,56.119999
SP500,1960-03-01,55.34
SP500,1960-04-01,54.369999
SP500,1960-05-01,55.830002
SP500,1960-06-01,56.919998
SP500,1960-07-01,55.509997999999996
SP500,1960-08-01,56.959998999999996
SP500,1960-09-01,53.52
SP500,1960-10-01,53.389998999999996
SP500,1960-11-01,55.540001000000004
SP500,1960-12-01,58.110001000000004
SP500,1961-01-01,61.779999
SP500,1961-02-01,63.439999
SP500,1961-03-01,65.059998
SP500,1961-04-01,65.309998
SP500,1961-05-01,66.559998
SP500,1961-06-01,64.639999
SP500,1961-07-01,66.760002
SP500,1961-08-01,68.07
SP500,1961-09-01,66.730003
SP500,1961-10-01,68.620003
SP500,1961-11-01,71.32
SP500,1961-12-01,71.550003
SP500,1962-01-01,68.839996
SP500,1962-02-01,69.959999
SP500,1962-03-01,69.550003
SP500,1962-04-01,65.239998
SP500,1962-05-01,59.630001
SP500,1962-06-01,54.75
SP500,1962-07-01,58.23
SP500,1962-08-01,59.119999
SP500,1962-09-01,56.27
SP500,1962-10-01,56.52
SP500,1962-11-01,62.259997999999996
SP500,1962-12-01,63.099998
SP500,1963-01-01,66.199997
SP500,1963-02-01,64.290001
SP500,1963-03-01,66.57
SP500,1963-04-01,69.800003
SP500,1963-05-01,70.800003
SP500,1963-06-01,69.370003
SP500,1963-07-01,69.129997
SP500,1963-08-01,72.5
SP500,1963-09-01,71.699997
SP500,1963-10-01,74.010002
SP500,1963-11-01,73.230003
SP500,1963-12-01,75.019997
SP500,1964-01-01,77.040001
SP500,1964-02-01,77.800003
SP500,1964-03-01,78.980003
SP500,1964-04-01,79.459999
SP500,1964-05-01,80.370003
SP500,1964-06-01,81.690002
SP500,1964-07-01,83.18
SP500,1964-08-01,81.83000200000001
SP500,1964-09-01,84.18
SP500,1964-10-01,84.860001
SP500,1964-11-01,84.41999799999999
SP500,1964-12-01,84.75
SP500,1965-01-01,87.559998
SP500,1965-02-01,87.43
SP500,1965-03-01,86.160004
SP500,1965-04-01,89.110001
SP500,1965-05-01,88.41999799999999
SP500,1965-06-01,84.120003
SP500,1965-07-01,85.25
SP500,1965-08-01,87.16999799999999
SP500,1965-09-01,89.959999
SP500,1965-10-01,92.41999799999999
SP500,1965-11-01,91.610001
SP500,1965-12-01,92.43
SP500,1966-01-01,92.879997
SP500,1966-02-01,91.220001
SP500,1966-03-01,89.230003
SP500,1966-04-01,91.059998
SP500,1966-05-01,86.129997
SP500,1966-06-01,84.739998
SP500,1966-07-01,83.599998
SP500,1966-08-01,77.099998
SP500,1966-09-01,76.559998
SP500,1966-10-01,80.199997
SP500,1966-11-01,80.449997
SP500,1966-12-01,80.33000200000001
SP500,1967-01-01,86.610001
SP500,1967-02-01,86.779999
SP500,1967-03-01,90.199997
SP500,1967-04-01,94.010002
SP500,1967-05-01,89.08000200000001
SP500,1967-06-01,90.639999
SP500,1967-07-01,94.75
SP500,1967-08-01,93.639999
SP500,1967-09-01,96.709999
SP500,1967-10-01,93.300003
SP500,1967-11-01,94.0
SP500,1967-12-01,96.470001
SP500,1968-01-01,92.239998
SP500,1968-02-01,89.360001
SP500,1968-03-01,90.199997
SP500,1968-04-01,97.459999
SP500,1968-05-01,98.68
SP500,1968-06-01,99.58000200000001
SP500,1968-07-01,97.739998
SP500,1968-08-01,98.860001
SP500,1968-09-01,102.66999799999999
SP500,1968-10-01,103.410004
SP500,1968-11-01,108.370003
SP500,1968-12-01,103.860001
SP500,1969-01-01,103.010002
SP500,1969-02-01,98.129997
SP500,1969-03-01,101.510002
SP500,1969-04-01,103.690002
SP500,1969-05-01,103.459999
SP500,1969-06-01,97.709999
SP500,1969-07-01,91.83000200000001
SP500,1969-08-01,95.510002
SP500,1969-09-01,93.120003
SP500,1969-10-01,97.120003
SP500,1969-11-01,93.809998
SP500,1969-12-01,92.059998
SP500,1970-01-01,85.019997
SP500,1970-02-01,89.5
SP500,1970-03-01,89.629997
SP500,1970-04-01,81.519997
SP500,1970-05-01,76.550003
SP500,1970-06-01,72.720001
SP500,1970-07-01,78.050003
SP500,1970-08-01,81.519997
SP500,1970-09-01,84.300003
SP500,1970-10-01,83.25
SP500,1970-11-01,87.199997
SP500,1970-12-01,92.150002
SP500,1971-01-01,95.879997
SP500,1971-02-01,96.75
SP500,1971-03-01,100.309998
SP500,1971-04-01,103.949997
SP500,1971-05-01,99.629997
SP500,1971-06-01,98.699997
SP500,1971-07-01,95.58000200000001
SP500,1971-08-01,99.029999
SP500,1971-09-01,98.339996
SP500,1971-10-01,94.230003
SP500,1971-11-01,93.989998
SP500,1971-12-01,102.089996
SP500,1972-01-01,103.940002
SP500,1972-02-01,106.57
SP500,1972-03-01,107.199997
SP500,1972-04-01,107.66999799999999
SP500,1972-05-01,109.529999
SP500,1972-06-01,107.139999
SP500,1972-07-01,107.389999
SP500,1972-08-01,111.089996
SP500,1972-09-01,110.550003
SP500,1972-10-01,111.58000200000001
SP500,1972-11-01,116.66999799999999
SP500,1972-12-01,118.050003
SP500,1973-01-01,116.029999
SP500,1973-02-01,111.68
SP500,1973-03-01,111.519997
SP500,1973-04-01,106.970001
SP500,1973-05-01,104.949997
SP500,1973-06-01,104.260002
SP500,1973-07-01,108.220001
SP500,1973-08-01,104.25
SP500,1973-09-01,108.43
SP500,1973-10-01,108.290001
SP500,1973-11-01,95.959999
SP500,1973-12-01,97.550003
SP500,1974-01-01,96.57
SP500,1974-02-01,96.220001
SP500,1974-03-01,93.980003
SP500,1974-04-01,90.309998
SP500,1974-05-01,87.279999
SP500,1974-06-01,86.0
SP500,1974-07-01,79.309998
SP500,1974-08-01,72.150002
SP500,1974-09-01,63.540001000000004
SP500,1974-10-01,73.900002
SP500,1974-11-01,69.970001
SP500,1974-12-01,68.559998
SP500,1975-01-01,76.980003
SP500,1975-02-01,81.589996
SP500,1975-03-01,83.360001
SP500,1975-04-01,87.300003
SP500,1975-05-01,91.150002
SP500,1975-06-01,95.190002
SP500,1975-07-01,88.75
SP500,1975-08-01,86.879997
SP500,1975-09-01,83.870003
SP500,1975-10-01,89.040001
SP500,1975-11-01,91.239998
SP500,1975-12-01,90.190002
SP500,1976-01-01,100.860001
SP500,1976-02-01,99.709999
SP500,1976-03-01,102.769997
SP500,1976-04-01,101.639999
SP500,1976-05-01,100.18
SP500,1976-06-01,104.279999
SP500,1976-07-01,103.440002
SP500,1976-08-01,102.910004
SP500,1976-09-01,105.239998
SP500,1976-10-01,102.900002
SP500,1976-11-01,102.099998
SP500,1976-12-01,107.459999
SP500,1977-01-01,102.029999
SP500,1977-02-01,99.82
SP500,1977-03-01,98.41999799999999
SP500,1977-04-01,98.440002
SP500,1977-05-01,96.120003
SP500,1977-06-01,100.480003
SP500,1977-07-01,98.849998
SP500,1977-08-01,96.769997
SP500,1977-09-01,96.529999
SP500,1977-10-01,92.339996
SP500,1977-11-01,94.83000200000001
SP500,1977-12-01,95.099998
SP500,1978-01-01,89.25
SP500,1978-02-01,87.040001
SP500,1978-03-01,89.209999
SP500,1978-04-01,96.83000200000001
SP500,1978-05-01,97.239998
SP500,1978-06-01,95.529999
SP500,1978-07-01,100.68
SP500,1978-08-01,103.290001
SP500,1978-09-01,102.540001
SP500,1978-10-01,93.150002
SP500,1978-11-01,94.699997
SP500,1978-12-01,96.110001
SP500,1979-01-01,99.93
SP500,1979-02-01,96.279999
SP500,1979-03-01,101.589996
SP500,1979-04-01,101.760002
SP500,1979-05-01,99.08000200000001
SP500,1979-06-01,102.910004
SP500,1979-07-01,103.809998
SP500,1979-08-01,109.32
SP500,1979-09-01,109.32
SP500,1979-10-01,101.82
SP500,1979-11-01,106.160004
SP500,1979-12-01,107.940002
SP500,1980-01-01,114.160004
SP500,1980-02-01,113.660004
SP500,1980-03-01,102.089996
SP500,1980-04-01,106.290001
SP500,1980-05-01,111.239998
SP500,1980-06-01,114.239998
SP500,1980-07-01,121.66999799999999
SP500,1980-08-01,122.379997
SP500,1980-09-01,125.459999
SP500,1980-10-01,127.470001
SP500,1980-11-01,140.520004
SP500,1980-12-01,135.759995
SP500,1981-01-01,129.550003
SP500,1981-02-01,131.270004
SP500,1981-03-01,136.0
SP500,1981-04-01,132.809998
SP500,1981-05-01,132.58999599999999
SP500,1981-06-01,131.21000700000002
SP500,1981-07-01,130.919998
SP500,1981-08-01,122.790001
SP500,1981-09-01,116.18
SP500,1981-10-01,121.889999
SP500,1981-11-01,126.349998
SP500,1981-12-01,122.550003
SP500,1982-01-01,120.400002
SP500,1982-02-01,113.110001
SP500,1982-03-01,111.959999
SP500,1982-04-01,116.440002
SP500,1982-05-01,111.879997
SP500,1982-06-01,109.610001
SP500,1982-07-01,107.089996
SP500,1982-08-01,119.510002
SP500,1982-09-01,120.41999799999999
SP500,1982-10-01,133.720001
SP500,1982-11-01,138.529999
SP500,1982-12-01,140.639999
SP500,1983-01-01,145.300003
SP500,1983-02-01,148.059998
SP500,1983-03-01,152.96000700000002
SP500,1983-04-01,164.429993
SP500,1983-05-01,162.389999
SP500,1983-06-01,167.639999
SP500,1983-07-01,162.559998
SP500,1983-08-01,164.399994
SP500,1983-09-01,166.070007
SP500,1983-10-01,163.550003
SP500,1983-11-01,166.399994
SP500,1983-12-01,164.929993
SP500,1984-01-01,163.41000400000001
SP500,1984-02-01,157.059998
SP500,1984-03-01,159.179993
SP500,1984-04-01,160.050003
SP500,1984-05-01,150.550003
SP500,1984-06-01,153.179993
SP500,1984-07-01,150.66000400000001
SP500,1984-08-01,166.679993
SP500,1984-09-01,166.100006
SP500,1984-10-01,166.08999599999999
SP500,1984-11-01,163.580002
SP500,1984-12-01,167.240005
SP500,1985-01-01,179.630005
SP500,1985-02-01,181.179993
SP500,1985-03-01,180.66000400000001
SP500,1985-04-01,179.830002
SP500,1985-05-01,189.550003
SP500,1985-06-01,191.850006
SP500,1985-07-01,190.919998
SP500,1985-08-01,188.630005
SP500,1985-09-01,182.080002
SP500,1985-10-01,189.820007
SP500,1985-11-01,202.169998
SP500,1985-12-01,211.27999900000003
SP500,1986-01-01,211.77999900000003
SP500,1986-02-01,226.919998
SP500,1986-03-01,238.899994
SP500,1986-04-01,235.520004
SP500,1986-05-01,247.350006
SP500,1986-06-01,250.83999599999999
SP500,1986-07-01,236.11999500000002
SP500,1986-08-01,252.92999300000002
SP500,1986-09-01,231.32000699999998
SP500,1986-10-01,243.979996
SP500,1986-11-01,249.22000099999997
SP500,1986-12-01,242.169998
SP500,1987-01-01,274.079987
SP500,1987-02-01,284.200012
SP500,1987-03-01,291.700012
SP500,1987-04-01,288.359985
SP500,1987-05-01,290.100006
SP500,1987-06-01,304.0
SP500,1987-07-01,318.660004
SP500,1987-08-01,329.799988
SP500,1987-09-01,321.829987
SP500,1987-10-01,251.789993
SP500,1987-11-01,230.30000299999998
SP500,1987-12-01,247.080002
SP500,1988-01-01,257.070007
SP500,1988-02-01,267.820007
SP500,1988-03-01,258.890015
SP500,1988-04-01,261.329987
SP500,1988-05-01,262.160004
SP500,1988-06-01,273.5
SP500,1988-07-01,272.019989
SP500,1988-08-01,261.519989
SP500,1988-09-01,271.910004
SP500,1988-10-01,278.97000099999997
SP500,1988-11-01,273.700012
SP500,1988-12-01,277.72000099999997
SP500,1989-01-01,297.47000099999997
SP500,1989-02-01,288.859985
SP500,1989-03-01,294.869995
SP500,1989-04-01,309.640015
SP500,1989-05-01,320.519989
SP500,1989-06-01,317.980011
SP500,1989-07-01,346.079987
SP500,1989-08-01,351.450012
SP500,1989-09-01,349.149994
SP500,1989-10-01,340.359985
SP500,1989-11-01,345.98999
SP500,1989-12-01,353.399994
SP500,1990-01-01,329.079987
SP500,1990-02-01,331.890015
SP500,1990-03-01,339.940002
SP500,1990-04-01,330.799988
SP500,1990-05-01,361.230011
SP500,1990-06-01,358.019989
SP500,1990-07-01,356.149994
SP500,1990-08-01,322.559998
SP500,1990-09-01,306.049988
SP500,1990-10-01,304.0
SP500,1990-11-01,322.22000099999997
SP500,1990-12-01,330.22000099999997
SP500,1991-01-01,343.929993
SP500,1991-02-01,367.070007
SP500,1991-03-01,375.22000099999997
SP500,1991-04-01,375.339996
SP500,1991-05-01,389.829987
SP500,1991-06-01,371.160004
SP500,1991-07-01,387.809998
SP500,1991-08-01,395.429993
SP500,1991-09-01,387.859985
SP500,1991-10-01,392.450012
SP500,1991-11-01,375.22000099999997
SP500,1991-12-01,417.089996
SP500,1992-01-01,408.77999900000003
SP500,1992-02-01,412.700012
SP500,1992-03-01,403.690002
SP500,1992-04-01,414.950012
SP500,1992-05-01,415.350006
SP500,1992-06-01,408.140015
SP500,1992-07-01,424.209991
SP500,1992-08-01,414.02999900000003
SP500,1992-09-01,417.799988
SP500,1992-10-01,418.679993
SP500,1992-11-01,431.35000599999995
SP500,1992-12-01,435.709991
SP500,1993-01-01,438.77999900000003
SP500,1993-02-01,443.380005
SP500,1993-03-01,451.670013
SP500,1993-04-01,440.19000199999994
SP500,1993-05-01,450.19000199999994
SP500,1993-06-01,450.52999900000003
SP500,1993-07-01,448.130005
SP500,1993-08-01,463.55999800000006
SP500,1993-09-01,458.92999299999997
SP500,1993-10-01,467.829987
SP500,1993-11-01,461.790009
SP500,1993-12-01,466.450012
SP500,1994-01-01,481.60998499999994
SP500,1994-02-01,467.14001500000006
SP500,1994-03-01,445.76998899999995
SP500,1994-04-01,450.910004
SP500,1994-05-01,456.5
SP500,1994-06-01,444.26998899999995
SP500,1994-07-01,458.26000999999997
SP500,1994-08-01,475.48999000000003
SP500,1994-09-01,462.709991
SP500,1994-10-01,472.35000599999995
SP500,1994-11-01,453.69000199999994
SP500,1994-12-01,459.26998899999995
SP500,1995-01-01,470.420013
SP500,1995-02-01,487.39001500000006
SP500,1995-03-01,500.709991
SP500,1995-04-01,514.710022
SP500,1995-05-01,533.400024
SP500,1995-06-01,544.75
SP500,1995-07-01,562.0599980000001
SP500,1995-08-01,561.880005
SP500,1995-09-01,584.409973
SP500,1995-10-01,581.5
SP500,1995-11-01,605.369995
SP500,1995-12-01,615.929993
SP500,1996-01-01,636.02002
SP500,1996-02-01,640.429993
SP500,1996-03-01,645.5
SP500,1996-04-01,654.169983
SP500,1996-05-01,669.119995
SP500,1996-06-01,670.630005
SP500,1996-07-01,639.950012
SP500,1996-08-01,651.98999
SP500,1996-09-01,687.330017
SP500,1996-10-01,705.27002
SP500,1996-11-01,757.02002
SP500,1996-12-01,740.73999
SP500,1997-01-01,786.159973
SP500,1997-02-01,790.820007
SP500,1997-03-01,757.119995
SP500,1997-04-01,801.340027
SP500,1997-05-01,848.2800289999999
SP500,1997-06-01,885.1400150000001
SP500,1997-07-01,954.3099980000001
SP500,1997-08-01,899.4699710000001
SP500,1997-09-01,947.2800289999999
SP500,1997-10-01,914.6199949999999
SP500,1997-11-01,955.400024
SP500,1997-12-01,970.429993
SP500,1998-01-01,980.2800289999999
SP500,1998-02-01,1049.339966
SP500,1998-03-01,1101.75
SP500,1998-04-01,1111.75
SP500,1998-05-01,1090.819946
SP500,1998-06-01,1133.839966
SP500,1998-07-01,1120.670044
SP500,1998-08-01,957.2800289999999
SP500,1998-09-01,1017.01001
SP500,1998-10-01,1098.670044
SP500,1998-11-01,1163.630005
SP500,1998-12-01,1229.22998
SP500,1999-01-01,1279.640015
SP500,1999-02-01,1238.329956
SP500,1999-03-01,1286.369995
SP500,1999-04-01,1335.180054
SP500,1999-05-01,1301.839966
SP500,1999-06-01,1372.709961
SP500,1999-07-01,1328.719971
SP500,1999-08-01,1320.410034
SP500,1999-09-01,1282.709961
SP500,1999-10-01,1362.930054
SP500,1999-11-01,1388.910034
SP500,1999-12-01,1469.25
SP500,2000-01-01,1394.459961
SP500,2000-02-01,1366.420044
SP500,2000-03-01,1498.579956
